what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1355395186045
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1355395186046
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1355395186047
os,sysinfo,,,"win32",1355395186052
arch,sysinfo,,,"x86",1355395186052
ws,sysinfo,,,"win32",1355395186052
locale,sysinfo,,,"it_IT",1355395186052
processors,sysinfo,,,"4",1355395186053
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1355395186053
java.runtime.version,sysinfo,,,"1.6.0_32-b05",1355395186053
java.specification.name,sysinfo,,,"Java Platform API Specification",1355395186053
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1355395186053
java.specification.version,sysinfo,,,"1.6",1355395186053
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1355395186053
java.version,sysinfo,,,"1.6.0_32",1355395186053
java.vm.info,sysinfo,,,"mixed mode",1355395186053
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1355395186053
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1355395186053
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1355395186053
java.vm.specification.version,sysinfo,,,"1.0",1355395186053
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1355395186053
java.vm.version,sysinfo,,,"20.7-b02",1355395186053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355395188423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355395194851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1355395194890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355395196060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355395197168
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355395197396
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1355395197776
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1355395197785
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1355395198015
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1355395198016
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1355395198017
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1355395198018
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1355395198018
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1355395198019
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1355395198020
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1355395198021
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1355395198023
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1355395198025
